transaction_id,amount_valid,currency_valid,channel_valid,status_valid,timestamp_valid
TXN00007281,PASS,FAIL,PASS,PASS,PASS
TXN00021271,PASS,PASS,FAIL,PASS,PASS
TXN00034600,PASS,FAIL,PASS,PASS,PASS
TXN00046507,PASS,FAIL,PASS,PASS,PASS
TXN00002394,PASS,PASS,FAIL,PASS,PASS
TXN00011191,PASS,FAIL,PASS,PASS,PASS
TXN00028741,PASS,FAIL,PASS,PASS,PASS
TXN00041202,PASS,FAIL,PASS,PASS,PASS
TXN00034687,PASS,FAIL,PASS,PASS,PASS
TXN00017129,PASS,PASS,FAIL,PASS,PASS
TXN00024550,PASS,FAIL,PASS,PASS,PASS
TXN00021492,PASS,FAIL,PASS,PASS,PASS
TXN00028433,PASS,FAIL,PASS,PASS,PASS
TXN00005400,PASS,PASS,FAIL,PASS,PASS
TXN00022631,PASS,PASS,FAIL,PASS,PASS
TXN00049588,PASS,PASS,FAIL,PASS,PASS
TXN00030454,PASS,PASS,FAIL,PASS,PASS
TXN00028312,PASS,FAIL,PASS,PASS,PASS
TXN00049916,FAIL,PASS,PASS,PASS,PASS
TXN00044844,PASS,FAIL,PASS,PASS,PASS
TXN00016093,PASS,FAIL,PASS,PASS,PASS
TXN00023851,PASS,FAIL,PASS,PASS,PASS
TXN00030213,PASS,FAIL,PASS,PASS,PASS
TXN00030622,PASS,FAIL,PASS,PASS,PASS
TXN00037955,PASS,PASS,FAIL,PASS,PASS
TXN00015770,PASS,FAIL,PASS,PASS,PASS
TXN00031442,PASS,FAIL,PASS,PASS,PASS
TXN00027997,PASS,FAIL,PASS,PASS,PASS
TXN00010697,PASS,PASS,FAIL,PASS,PASS
TXN00002344,PASS,PASS,FAIL,PASS,PASS
TXN00018189,PASS,PASS,FAIL,PASS,PASS
TXN00027111,PASS,FAIL,PASS,PASS,PASS
TXN00020814,PASS,PASS,FAIL,PASS,PASS
TXN00009667,PASS,FAIL,PASS,PASS,PASS
TXN00022093,PASS,FAIL,PASS,PASS,PASS
TXN00009591,PASS,PASS,FAIL,PASS,PASS
TXN00009591,PASS,PASS,FAIL,PASS,PASS
TXN00020427,FAIL,PASS,PASS,PASS,PASS
TXN00002513,PASS,PASS,FAIL,PASS,PASS
TXN00045665,PASS,PASS,FAIL,PASS,PASS
TXN00035165,PASS,PASS,FAIL,PASS,PASS
TXN00005422,PASS,PASS,FAIL,PASS,PASS
TXN00030128,PASS,FAIL,PASS,PASS,PASS
TXN00020595,PASS,PASS,FAIL,PASS,PASS
TXN00003967,FAIL,PASS,PASS,PASS,PASS
TXN00018081,PASS,FAIL,PASS,PASS,PASS
TXN00024933,PASS,PASS,FAIL,PASS,PASS
TXN00042100,PASS,FAIL,PASS,PASS,PASS
TXN00046562,PASS,FAIL,PASS,PASS,PASS
TXN00037063,PASS,PASS,FAIL,PASS,PASS
TXN00006775,FAIL,PASS,PASS,PASS,PASS
TXN00045433,FAIL,PASS,PASS,PASS,PASS
TXN00039693,PASS,FAIL,PASS,PASS,PASS
TXN00014908,PASS,FAIL,PASS,PASS,PASS
TXN00032898,PASS,FAIL,PASS,PASS,PASS
TXN00028273,PASS,PASS,FAIL,PASS,PASS
TXN00046029,PASS,PASS,FAIL,PASS,PASS
TXN00033737,PASS,FAIL,PASS,PASS,PASS
TXN00026575,PASS,FAIL,PASS,PASS,PASS
TXN00005997,PASS,PASS,FAIL,PASS,PASS
TXN00028253,PASS,FAIL,PASS,PASS,PASS
TXN00034575,PASS,FAIL,PASS,PASS,PASS
TXN00047112,PASS,PASS,FAIL,PASS,PASS
TXN00046160,PASS,FAIL,PASS,PASS,PASS
TXN00035544,PASS,PASS,FAIL,PASS,PASS
TXN00031582,PASS,PASS,FAIL,PASS,PASS
TXN00011026,PASS,PASS,FAIL,PASS,PASS
TXN00034934,PASS,FAIL,PASS,PASS,PASS
TXN00000816,PASS,PASS,FAIL,PASS,PASS
TXN00004568,PASS,FAIL,PASS,PASS,PASS
TXN00006291,PASS,PASS,FAIL,PASS,PASS
TXN00004255,PASS,PASS,FAIL,PASS,PASS
TXN00018624,PASS,PASS,FAIL,PASS,PASS
TXN00022078,PASS,PASS,FAIL,PASS,PASS
TXN00036461,PASS,PASS,FAIL,PASS,PASS
TXN00046770,PASS,FAIL,PASS,PASS,PASS
TXN00007223,PASS,FAIL,PASS,PASS,PASS
TXN00002304,PASS,FAIL,PASS,PASS,PASS
TXN00005012,PASS,FAIL,PASS,PASS,PASS
TXN00025444,PASS,PASS,FAIL,PASS,PASS
TXN00029642,PASS,PASS,FAIL,PASS,PASS
TXN00030747,PASS,FAIL,PASS,PASS,PASS
TXN00044223,PASS,FAIL,PASS,PASS,PASS
TXN00011087,PASS,FAIL,PASS,PASS,PASS
TXN00049276,PASS,FAIL,PASS,PASS,PASS
TXN00006551,FAIL,PASS,PASS,PASS,PASS
TXN00019499,PASS,FAIL,PASS,PASS,PASS
TXN00002582,PASS,FAIL,PASS,PASS,PASS
TXN00029419,PASS,FAIL,PASS,PASS,PASS
TXN00036618,PASS,FAIL,PASS,PASS,PASS
TXN00049934,PASS,PASS,FAIL,PASS,PASS
TXN00013593,PASS,FAIL,PASS,PASS,PASS
TXN00029009,PASS,PASS,FAIL,PASS,PASS
TXN00016967,PASS,PASS,FAIL,PASS,PASS
TXN00008890,PASS,FAIL,PASS,PASS,PASS
TXN00040304,PASS,FAIL,PASS,PASS,PASS
TXN00007085,PASS,FAIL,PASS,PASS,PASS
TXN00007924,PASS,PASS,FAIL,PASS,PASS
TXN00022651,PASS,PASS,FAIL,PASS,PASS
TXN00022936,PASS,FAIL,PASS,PASS,PASS
TXN00003106,PASS,FAIL,PASS,PASS,PASS
TXN00004848,PASS,PASS,FAIL,PASS,PASS
TXN00016052,PASS,FAIL,PASS,PASS,PASS
TXN00026543,PASS,FAIL,PASS,PASS,PASS
TXN00021115,PASS,PASS,FAIL,PASS,PASS
TXN00040951,PASS,PASS,FAIL,PASS,PASS
TXN00038499,PASS,FAIL,PASS,PASS,PASS
TXN00035298,PASS,FAIL,PASS,PASS,PASS
TXN00035836,PASS,PASS,FAIL,PASS,PASS
TXN00049939,PASS,PASS,FAIL,PASS,PASS
TXN00037633,PASS,FAIL,PASS,PASS,PASS
TXN00016706,PASS,PASS,FAIL,PASS,PASS
TXN00035759,PASS,PASS,FAIL,PASS,PASS
TXN00000638,PASS,FAIL,PASS,PASS,PASS
TXN00027206,PASS,PASS,FAIL,PASS,PASS
TXN00001775,PASS,FAIL,PASS,PASS,PASS
TXN00008951,PASS,PASS,FAIL,PASS,PASS
TXN00016392,PASS,FAIL,PASS,PASS,PASS
TXN00003293,PASS,FAIL,PASS,PASS,PASS
TXN00030092,PASS,FAIL,PASS,PASS,PASS
TXN00046907,PASS,FAIL,PASS,PASS,PASS
TXN00040282,PASS,FAIL,PASS,PASS,PASS
TXN00046671,PASS,PASS,FAIL,PASS,PASS
TXN00025787,PASS,PASS,FAIL,PASS,PASS
TXN00026813,PASS,PASS,FAIL,PASS,PASS
TXN00020353,PASS,PASS,FAIL,PASS,PASS
TXN00019221,PASS,PASS,FAIL,PASS,PASS
TXN00042528,PASS,FAIL,PASS,PASS,PASS
TXN00001088,PASS,FAIL,PASS,PASS,PASS
TXN00049351,PASS,FAIL,PASS,PASS,PASS
TXN00040469,PASS,PASS,FAIL,PASS,PASS
TXN00026317,PASS,PASS,FAIL,PASS,PASS
TXN00000147,PASS,PASS,FAIL,PASS,PASS
TXN00030885,PASS,PASS,FAIL,PASS,PASS
TXN00008734,PASS,PASS,FAIL,PASS,PASS
TXN00020150,PASS,PASS,FAIL,PASS,PASS
TXN00011484,PASS,PASS,FAIL,PASS,PASS
TXN00033900,PASS,FAIL,PASS,PASS,PASS
TXN00033941,PASS,PASS,FAIL,PASS,PASS
TXN00044700,PASS,FAIL,PASS,PASS,PASS
TXN00047694,PASS,PASS,FAIL,PASS,PASS
TXN00045404,PASS,FAIL,PASS,PASS,PASS
TXN00049680,PASS,PASS,FAIL,PASS,PASS
TXN00033039,PASS,PASS,FAIL,PASS,PASS
TXN00047832,PASS,FAIL,PASS,PASS,PASS
TXN00025563,PASS,FAIL,PASS,PASS,PASS
TXN00039276,PASS,PASS,FAIL,PASS,PASS
TXN00004063,PASS,FAIL,PASS,PASS,PASS
TXN00017447,PASS,FAIL,PASS,PASS,PASS
TXN00018781,PASS,PASS,FAIL,PASS,PASS
TXN00020712,PASS,PASS,FAIL,PASS,PASS
TXN00023371,PASS,FAIL,PASS,PASS,PASS
TXN00004564,PASS,FAIL,PASS,PASS,PASS
TXN00015171,PASS,FAIL,PASS,PASS,PASS
TXN00015043,FAIL,PASS,PASS,PASS,PASS
TXN00023905,PASS,PASS,FAIL,PASS,PASS
TXN00007441,PASS,PASS,FAIL,PASS,PASS
TXN00007441,PASS,FAIL,FAIL,PASS,PASS
TXN00016153,PASS,FAIL,PASS,PASS,PASS
TXN00020366,FAIL,PASS,PASS,PASS,PASS
TXN00040285,PASS,FAIL,PASS,PASS,PASS
TXN00021064,PASS,PASS,FAIL,PASS,PASS
TXN00021829,FAIL,PASS,PASS,PASS,PASS
TXN00021960,PASS,PASS,FAIL,PASS,PASS
TXN00031135,PASS,FAIL,PASS,PASS,PASS
TXN00041957,PASS,FAIL,PASS,PASS,PASS
TXN00042382,PASS,PASS,FAIL,PASS,PASS
TXN00037650,PASS,FAIL,PASS,PASS,PASS
TXN00041499,PASS,PASS,FAIL,PASS,PASS
TXN00009603,PASS,FAIL,PASS,PASS,PASS
TXN00029366,PASS,FAIL,PASS,PASS,PASS
TXN00021059,PASS,FAIL,PASS,PASS,PASS
TXN00026423,PASS,PASS,FAIL,PASS,PASS
TXN00007721,PASS,FAIL,PASS,PASS,PASS
TXN00027233,PASS,FAIL,PASS,PASS,PASS
TXN00015081,PASS,FAIL,PASS,PASS,PASS
TXN00037525,PASS,PASS,FAIL,PASS,PASS
TXN00040244,FAIL,PASS,PASS,PASS,PASS
TXN00022851,PASS,PASS,FAIL,PASS,PASS
TXN00007448,PASS,FAIL,PASS,PASS,PASS
TXN00045924,PASS,FAIL,PASS,PASS,PASS
TXN00001687,PASS,PASS,FAIL,PASS,PASS
TXN00000678,PASS,PASS,FAIL,PASS,PASS
TXN00043814,PASS,PASS,FAIL,PASS,PASS
TXN00041071,PASS,FAIL,PASS,PASS,PASS
TXN00005421,PASS,FAIL,PASS,PASS,PASS
TXN00035618,PASS,FAIL,PASS,PASS,PASS
TXN00019860,PASS,FAIL,PASS,PASS,PASS
TXN00029613,PASS,PASS,FAIL,PASS,PASS
TXN00043234,FAIL,PASS,PASS,PASS,PASS
TXN00004450,PASS,FAIL,PASS,PASS,PASS
TXN00002795,PASS,FAIL,PASS,PASS,PASS
TXN00040022,PASS,PASS,FAIL,PASS,PASS
TXN00035530,PASS,FAIL,PASS,PASS,PASS
TXN00028567,PASS,FAIL,PASS,PASS,PASS
TXN00013193,PASS,PASS,FAIL,PASS,PASS
TXN00035378,PASS,FAIL,PASS,PASS,PASS
TXN00034828,PASS,PASS,FAIL,PASS,PASS
TXN00036747,PASS,FAIL,PASS,PASS,PASS
TXN00047303,FAIL,PASS,PASS,PASS,PASS
TXN00010827,PASS,FAIL,PASS,PASS,PASS
TXN00049728,PASS,FAIL,PASS,PASS,PASS
TXN00031706,PASS,FAIL,PASS,PASS,PASS
TXN00046538,PASS,PASS,FAIL,PASS,PASS
TXN00014894,PASS,PASS,FAIL,PASS,PASS
TXN00033308,PASS,PASS,FAIL,PASS,PASS
TXN00048605,PASS,PASS,FAIL,PASS,PASS
TXN00001662,PASS,FAIL,PASS,PASS,PASS
TXN00011059,PASS,PASS,FAIL,PASS,PASS
TXN00019816,PASS,PASS,FAIL,PASS,PASS
TXN00011491,PASS,PASS,FAIL,PASS,PASS
TXN00044281,PASS,FAIL,PASS,PASS,PASS
TXN00048233,PASS,FAIL,PASS,PASS,PASS
TXN00018731,PASS,PASS,FAIL,PASS,PASS
TXN00050020,PASS,PASS,FAIL,PASS,PASS
TXN00029268,PASS,PASS,FAIL,PASS,PASS
TXN00010279,PASS,FAIL,PASS,PASS,PASS
TXN00035597,PASS,FAIL,PASS,PASS,PASS
TXN00031190,PASS,PASS,FAIL,PASS,PASS
TXN00017666,PASS,PASS,FAIL,PASS,PASS
TXN00050224,PASS,PASS,FAIL,PASS,PASS
TXN00007862,PASS,PASS,FAIL,PASS,PASS
TXN00039150,PASS,FAIL,PASS,PASS,PASS
TXN00018744,PASS,PASS,FAIL,PASS,PASS
TXN00014609,PASS,FAIL,PASS,PASS,PASS
TXN00028660,PASS,FAIL,PASS,PASS,PASS
TXN00030194,PASS,PASS,FAIL,PASS,PASS
TXN00020741,PASS,PASS,FAIL,PASS,PASS
TXN00041848,FAIL,PASS,PASS,PASS,PASS
TXN00012723,FAIL,PASS,PASS,PASS,PASS
TXN00010752,PASS,PASS,FAIL,PASS,PASS
TXN00010860,PASS,FAIL,PASS,PASS,PASS
TXN00010814,PASS,PASS,FAIL,PASS,PASS
TXN00024183,PASS,FAIL,PASS,PASS,PASS
TXN00018895,FAIL,PASS,PASS,PASS,PASS
TXN00044702,PASS,PASS,FAIL,PASS,PASS
TXN00038361,PASS,FAIL,PASS,PASS,PASS
TXN00040375,PASS,FAIL,PASS,PASS,PASS
TXN00019319,PASS,PASS,FAIL,PASS,PASS
TXN00024040,PASS,PASS,FAIL,PASS,PASS
TXN00011236,PASS,PASS,FAIL,PASS,PASS
TXN00037609,PASS,FAIL,PASS,PASS,PASS
TXN00037287,PASS,FAIL,PASS,PASS,PASS
TXN00003694,PASS,FAIL,PASS,PASS,PASS
TXN00029484,PASS,PASS,FAIL,PASS,PASS
TXN00003429,PASS,PASS,FAIL,PASS,PASS
TXN00034993,PASS,FAIL,PASS,PASS,PASS
TXN00033652,PASS,FAIL,PASS,PASS,PASS
TXN00012236,PASS,PASS,FAIL,PASS,PASS
TXN00045978,PASS,PASS,FAIL,PASS,PASS
TXN00012567,PASS,PASS,FAIL,PASS,PASS
TXN00008236,PASS,FAIL,PASS,PASS,PASS
TXN00018934,PASS,FAIL,PASS,PASS,PASS
TXN00013346,PASS,FAIL,PASS,PASS,PASS
TXN00003897,PASS,PASS,FAIL,PASS,PASS
TXN00047496,PASS,FAIL,PASS,PASS,PASS
TXN00034941,PASS,PASS,FAIL,PASS,PASS
TXN00044978,PASS,PASS,FAIL,PASS,PASS
TXN00011917,PASS,PASS,FAIL,PASS,PASS
TXN00031445,PASS,PASS,FAIL,PASS,PASS
TXN00021530,PASS,PASS,FAIL,PASS,PASS
TXN00002991,PASS,FAIL,PASS,PASS,PASS
TXN00043525,PASS,FAIL,PASS,PASS,PASS
TXN00026037,PASS,PASS,FAIL,PASS,PASS
TXN00039476,PASS,FAIL,PASS,PASS,PASS
TXN00008397,PASS,PASS,FAIL,PASS,PASS
TXN00034573,PASS,FAIL,PASS,PASS,PASS
TXN00033495,PASS,FAIL,PASS,PASS,PASS
TXN00010256,PASS,FAIL,PASS,PASS,PASS
TXN00000522,PASS,PASS,FAIL,PASS,PASS
TXN00036735,PASS,PASS,FAIL,PASS,PASS
TXN00027552,PASS,FAIL,PASS,PASS,PASS
TXN00042667,PASS,PASS,FAIL,PASS,PASS
TXN00038418,PASS,FAIL,PASS,PASS,PASS
TXN00013627,FAIL,PASS,PASS,PASS,PASS
TXN00000254,PASS,PASS,FAIL,PASS,PASS
TXN00023361,PASS,PASS,FAIL,PASS,PASS
TXN00013981,PASS,FAIL,PASS,PASS,PASS
TXN00020030,PASS,PASS,FAIL,PASS,PASS
TXN00003604,PASS,FAIL,PASS,PASS,PASS
TXN00000930,PASS,FAIL,PASS,PASS,PASS
TXN00004045,PASS,FAIL,PASS,PASS,PASS
TXN00005487,PASS,FAIL,PASS,PASS,PASS
TXN00000143,PASS,FAIL,PASS,PASS,PASS
TXN00039312,PASS,PASS,FAIL,PASS,PASS
TXN00011149,PASS,FAIL,PASS,PASS,PASS
TXN00039007,PASS,PASS,FAIL,PASS,PASS
TXN00044920,PASS,PASS,FAIL,PASS,PASS
TXN00027857,FAIL,PASS,PASS,PASS,PASS
TXN00010729,PASS,PASS,FAIL,PASS,PASS
TXN00042457,PASS,PASS,FAIL,PASS,PASS
TXN00034939,FAIL,PASS,PASS,PASS,PASS
TXN00038998,PASS,PASS,FAIL,PASS,PASS
TXN00007874,PASS,FAIL,PASS,PASS,PASS
TXN00023090,PASS,FAIL,PASS,PASS,PASS
TXN00037272,FAIL,PASS,PASS,PASS,PASS
TXN00016378,PASS,FAIL,PASS,PASS,PASS
TXN00034376,PASS,FAIL,PASS,PASS,PASS
TXN00016863,PASS,FAIL,PASS,PASS,PASS
TXN00016295,PASS,FAIL,PASS,PASS,PASS
TXN00041226,PASS,PASS,FAIL,PASS,PASS
TXN00008374,PASS,PASS,FAIL,PASS,PASS
TXN00007202,PASS,FAIL,PASS,PASS,PASS
TXN00026860,PASS,FAIL,PASS,PASS,PASS
TXN00039261,PASS,FAIL,PASS,PASS,PASS
TXN00022819,PASS,FAIL,PASS,PASS,PASS
TXN00034986,PASS,FAIL,PASS,PASS,PASS
TXN00022870,PASS,FAIL,PASS,PASS,PASS
TXN00031539,PASS,PASS,FAIL,PASS,PASS
TXN00029349,PASS,FAIL,PASS,PASS,PASS
TXN00022137,PASS,FAIL,PASS,PASS,PASS
TXN00009925,PASS,PASS,FAIL,PASS,PASS
TXN00004446,PASS,PASS,FAIL,PASS,PASS
TXN00049689,PASS,PASS,FAIL,PASS,PASS
TXN00032501,PASS,FAIL,PASS,PASS,PASS
TXN00012375,PASS,FAIL,PASS,PASS,PASS
TXN00039781,PASS,FAIL,PASS,PASS,PASS
TXN00035032,PASS,FAIL,PASS,PASS,PASS
TXN00009403,PASS,PASS,FAIL,PASS,PASS
TXN00040615,PASS,PASS,FAIL,PASS,PASS
TXN00038935,PASS,PASS,FAIL,PASS,PASS
TXN00006746,PASS,FAIL,PASS,PASS,PASS
TXN00045388,PASS,PASS,FAIL,PASS,PASS
TXN00024479,PASS,FAIL,PASS,PASS,PASS
TXN00040177,FAIL,PASS,PASS,PASS,PASS
TXN00004954,PASS,FAIL,PASS,PASS,PASS
TXN00003163,PASS,FAIL,PASS,PASS,PASS
TXN00021578,PASS,FAIL,PASS,PASS,PASS
TXN00019638,FAIL,PASS,PASS,PASS,PASS
TXN00026044,PASS,PASS,FAIL,PASS,PASS
TXN00048059,PASS,FAIL,PASS,PASS,PASS
TXN00024570,PASS,PASS,FAIL,PASS,PASS
TXN00042335,PASS,PASS,FAIL,PASS,PASS
TXN00010270,PASS,PASS,FAIL,PASS,PASS
TXN00028978,PASS,PASS,FAIL,PASS,PASS
TXN00032636,PASS,PASS,FAIL,PASS,PASS
TXN00049239,PASS,FAIL,PASS,PASS,PASS
TXN00014727,PASS,PASS,FAIL,PASS,PASS
TXN00048673,FAIL,PASS,PASS,PASS,PASS
TXN00033911,PASS,FAIL,FAIL,PASS,PASS
TXN00030527,PASS,PASS,FAIL,PASS,PASS
TXN00030527,PASS,PASS,FAIL,PASS,PASS
TXN00003952,PASS,FAIL,PASS,PASS,PASS
TXN00001323,PASS,FAIL,PASS,PASS,PASS
TXN00038735,PASS,FAIL,PASS,PASS,PASS
TXN00004417,PASS,PASS,FAIL,PASS,PASS
TXN00046024,PASS,FAIL,PASS,PASS,PASS
TXN00011046,PASS,FAIL,PASS,PASS,PASS
TXN00048620,PASS,PASS,FAIL,PASS,PASS
TXN00026584,PASS,PASS,FAIL,PASS,PASS
TXN00042150,PASS,FAIL,PASS,PASS,PASS
TXN00020932,PASS,FAIL,FAIL,PASS,PASS
TXN00001504,PASS,PASS,FAIL,PASS,PASS
TXN00021929,PASS,FAIL,PASS,PASS,PASS
TXN00027627,PASS,FAIL,PASS,PASS,PASS
